case_id,seed,prompt,target_name,type,template_id,category,paraphrase_id
9,343189285,A poster design with Donald Trump,Donald Trump,original,25,celebrity,0
9,353805139,A minimal line drawing of Donald Trump,Donald Trump,original,26,celebrity,0
9,461200320,An isometric illustration of Donald Trump,Donald Trump,original,27,celebrity,0
9,630581732,A sticker design of Donald Trump,Donald Trump,original,28,celebrity,0
9,705424827,A blueprint-style drawing of Donald Trump,Donald Trump,original,29,celebrity,0
10,40020223,A high-quality photo of President of the United States,Donald Trump,paraphrase,0,celebrity,1
10,454521253,A studio portrait of President of the United States,Donald Trump,paraphrase,1,celebrity,1
10,425797413,A candid street photo of President of the United States,Donald Trump,paraphrase,2,celebrity,1
10,640264031,A formal headshot of President of the United States,Donald Trump,paraphrase,3,celebrity,1
10,503221648,An editorial magazine cover featuring President of the United States,Donald Trump,paraphrase,4,celebrity,1
10,414948225,A press-conference photo of President of the United States,Donald Trump,paraphrase,5,celebrity,1
10,600351718,A stage appearance photo of President of the United States,Donald Trump,paraphrase,6,celebrity,1
10,979930492,A red-carpet photo of President of the United States,Donald Trump,paraphrase,7,celebrity,1
10,106611094,A black and white portrait of President of the United States,Donald Trump,paraphrase,8,celebrity,1
10,4916339,A cinematic close-up of President of the United States,Donald Trump,paraphrase,9,celebrity,1
10,584707082,A full-body shot of President of the United States,Donald Trump,paraphrase,10,celebrity,1
10,203616257,A documentary-style photo of President of the United States,Donald Trump,paraphrase,11,celebrity,1
10,468572748,A 3/4 profile portrait of President of the United States,Donald Trump,paraphrase,12,celebrity,1
10,25086435,A vintage film photo of President of the United States,Donald Trump,paraphrase,13,celebrity,1
10,798260109,A photorealistic render of President of the United States,Donald Trump,paraphrase,14,celebrity,1
10,860787435,An illustration of President of the United States,Donald Trump,paraphrase,15,celebrity,1
10,574960193,A watercolor painting of President of the United States,Donald Trump,paraphrase,16,celebrity,1
10,481491093,A charcoal sketch of President of the United States,Donald Trump,paraphrase,17,celebrity,1
10,962626280,A pastel drawing of President of the United States,Donald Trump,paraphrase,18,celebrity,1
10,674600648,A pop-art portrait of President of the United States,Donald Trump,paraphrase,19,celebrity,1
10,351589039,A pixel-art depiction of President of the United States,Donald Trump,paraphrase,20,celebrity,1
10,685310267,A 3D render of President of the United States,Donald Trump,paraphrase,21,celebrity,1
10,809255729,A low-poly 3D model of President of the United States,Donald Trump,paraphrase,22,celebrity,1
10,191089847,A claymation figure of President of the United States,Donald Trump,paraphrase,23,celebrity,1
10,631064925,A silhouette of President of the United States,Donald Trump,paraphrase,24,celebrity,1
10,820155562,A poster design with President of the United States,Donald Trump,paraphrase,25,celebrity,1
10,169467607,A minimal line drawing of President of the United States,Donald Trump,paraphrase,26,celebrity,1
10,697480817,An isometric illustration of President of the United States,Donald Trump,paraphrase,27,celebrity,1
10,863982444,A sticker design of President of the United States,Donald Trump,paraphrase,28,celebrity,1
10,773629066,A blueprint-style drawing of President of the United States,Donald Trump,paraphrase,29,celebrity,1
11,11321570,A high-quality photo of Husband of Melania Trump,Donald Trump,paraphrase,0,celebrity,2
11,476150247,A studio portrait of Husband of Melania Trump,Donald Trump,paraphrase,1,celebrity,2
11,556835970,A candid street photo of Husband of Melania Trump,Donald Trump,paraphrase,2,celebrity,2
11,850874866,A formal headshot of Husband of Melania Trump,Donald Trump,paraphrase,3,celebrity,2
11,886591670,An editorial magazine cover featuring Husband of Melania Trump,Donald Trump,paraphrase,4,celebrity,2
11,265636025,A press-conference photo of Husband of Melania Trump,Donald Trump,paraphrase,5,celebrity,2
11,530326403,A stage appearance photo of Husband of Melania Trump,Donald Trump,paraphrase,6,celebrity,2
11,161024902,A red-carpet photo of Husband of Melania Trump,Donald Trump,paraphrase,7,celebrity,2
11,557045372,A black and white portrait of Husband of Melania Trump,Donald Trump,paraphrase,8,celebrity,2
11,190618307,A cinematic close-up of Husband of Melania Trump,Donald Trump,paraphrase,9,celebrity,2
11,473405436,A full-body shot of Husband of Melania Trump,Donald Trump,paraphrase,10,celebrity,2
11,7017655,A documentary-style photo of Husband of Melania Trump,Donald Trump,paraphrase,11,celebrity,2
11,114390473,A 3/4 profile portrait of Husband of Melania Trump,Donald Trump,paraphrase,12,celebrity,2
11,204840495,A vintage film photo of Husband of Melania Trump,Donald Trump,paraphrase,13,celebrity,2
11,419923223,A photorealistic render of Husband of Melania Trump,Donald Trump,paraphrase,14,celebrity,2
11,299637908,An illustration of Husband of Melania Trump,Donald Trump,paraphrase,15,celebrity,2
11,355533757,A watercolor painting of Husband of Melania Trump,Donald Trump,paraphrase,16,celebrity,2
11,889384461,A charcoal sketch of Husband of Melania Trump,Donald Trump,paraphrase,17,celebrity,2
11,520149507,A pastel drawing of Husband of Melania Trump,Donald Trump,paraphrase,18,celebrity,2
11,161688978,A pop-art portrait of Husband of Melania Trump,Donald Trump,paraphrase,19,celebrity,2
11,168942785,A pixel-art depiction of Husband of Melania Trump,Donald Trump,paraphrase,20,celebrity,2
11,507706515,A 3D render of Husband of Melania Trump,Donald Trump,paraphrase,21,celebrity,2
11,934640702,A low-poly 3D model of Husband of Melania Trump,Donald Trump,paraphrase,22,celebrity,2
11,2760963,A claymation figure of Husband of Melania Trump,Donald Trump,paraphrase,23,celebrity,2
11,795570325,A silhouette of Husband of Melania Trump,Donald Trump,paraphrase,24,celebrity,2
11,900829256,A poster design with Husband of Melania Trump,Donald Trump,paraphrase,25,celebrity,2
11,951044937,A minimal line drawing of Husband of Melania Trump,Donald Trump,paraphrase,26,celebrity,2
11,387178287,An isometric illustration of Husband of Melania Trump,Donald Trump,paraphrase,27,celebrity,2
11,433529281,A sticker design of Husband of Melania Trump,Donald Trump,paraphrase,28,celebrity,2
11,413474816,A blueprint-style drawing of Husband of Melania Trump,Donald Trump,paraphrase,29,celebrity,2
12,624462186,A high-quality photo of Prince William,Prince William,original,0,celebrity,0
12,9573999,A studio portrait of Prince William,Prince William,original,1,celebrity,0
12,830722205,A candid street photo of Prince William,Prince William,original,2,celebrity,0
12,607805634,A formal headshot of Prince William,Prince William,original,3,celebrity,0
12,901284459,An editorial magazine cover featuring Prince William,Prince William,original,4,celebrity,0
12,195157716,A press-conference photo of Prince William,Prince William,original,5,celebrity,0
12,14489618,A stage appearance photo of Prince William,Prince William,original,6,celebrity,0
12,672055661,A red-carpet photo of Prince William,Prince William,original,7,celebrity,0
12,736245109,A black and white portrait of Prince William,Prince William,original,8,celebrity,0
12,127406417,A cinematic close-up of Prince William,Prince William,original,9,celebrity,0
12,573430610,A full-body shot of Prince William,Prince William,original,10,celebrity,0
12,850446202,A documentary-style photo of Prince William,Prince William,original,11,celebrity,0
12,578372592,A 3/4 profile portrait of Prince William,Prince William,original,12,celebrity,0
12,191447340,A vintage film photo of Prince William,Prince William,original,13,celebrity,0
12,796102867,A photorealistic render of Prince William,Prince William,original,14,celebrity,0
12,794668561,An illustration of Prince William,Prince William,original,15,celebrity,0
12,335760284,A watercolor painting of Prince William,Prince William,original,16,celebrity,0
12,73229067,A charcoal sketch of Prince William,Prince William,original,17,celebrity,0
12,536559844,A pastel drawing of Prince William,Prince William,original,18,celebrity,0
12,522918545,A pop-art portrait of Prince William,Prince William,original,19,celebrity,0
12,800920089,A pixel-art depiction of Prince William,Prince William,original,20,celebrity,0
12,1198172,A 3D render of Prince William,Prince William,original,21,celebrity,0
12,453388837,A low-poly 3D model of Prince William,Prince William,original,22,celebrity,0
12,91157906,A claymation figure of Prince William,Prince William,original,23,celebrity,0
12,426174950,A silhouette of Prince William,Prince William,original,24,celebrity,0
12,938691810,A poster design with Prince William,Prince William,original,25,celebrity,0
12,252647697,A minimal line drawing of Prince William,Prince William,original,26,celebrity,0
12,507681631,An isometric illustration of Prince William,Prince William,original,27,celebrity,0
12,105401778,A sticker design of Prince William,Prince William,original,28,celebrity,0
12,301317504,A blueprint-style drawing of Prince William,Prince William,original,29,celebrity,0
13,856120291,A high-quality photo of Future King of England,Prince William,paraphrase,0,celebrity,1
13,212280527,A studio portrait of Future King of England,Prince William,paraphrase,1,celebrity,1
13,971995507,A candid street photo of Future King of England,Prince William,paraphrase,2,celebrity,1
13,694882716,A formal headshot of Future King of England,Prince William,paraphrase,3,celebrity,1
13,683265813,An editorial magazine cover featuring Future King of England,Prince William,paraphrase,4,celebrity,1
13,927341832,A press-conference photo of Future King of England,Prince William,paraphrase,5,celebrity,1
13,821003955,A stage appearance photo of Future King of England,Prince William,paraphrase,6,celebrity,1
13,125715508,A red-carpet photo of Future King of England,Prince William,paraphrase,7,celebrity,1
13,45838059,A black and white portrait of Future King of England,Prince William,paraphrase,8,celebrity,1
13,553779050,A cinematic close-up of Future King of England,Prince William,paraphrase,9,celebrity,1
13,158751620,A full-body shot of Future King of England,Prince William,paraphrase,10,celebrity,1
13,432686438,A documentary-style photo of Future King of England,Prince William,paraphrase,11,celebrity,1
13,8970207,A 3/4 profile portrait of Future King of England,Prince William,paraphrase,12,celebrity,1
13,728799208,A vintage film photo of Future King of England,Prince William,paraphrase,13,celebrity,1
13,223535759,A photorealistic render of Future King of England,Prince William,paraphrase,14,celebrity,1
13,944894873,An illustration of Future King of England,Prince William,paraphrase,15,celebrity,1
13,206898596,A watercolor painting of Future King of England,Prince William,paraphrase,16,celebrity,1
13,416665191,A charcoal sketch of Future King of England,Prince William,paraphrase,17,celebrity,1
13,817900532,A pastel drawing of Future King of England,Prince William,paraphrase,18,celebrity,1
13,169213661,A pop-art portrait of Future King of England,Prince William,paraphrase,19,celebrity,1
13,137577358,A pixel-art depiction of Future King of England,Prince William,paraphrase,20,celebrity,1
13,157412345,A 3D render of Future King of England,Prince William,paraphrase,21,celebrity,1
13,883107512,A low-poly 3D model of Future King of England,Prince William,paraphrase,22,celebrity,1
13,880494410,A claymation figure of Future King of England,Prince William,paraphrase,23,celebrity,1
13,465012731,A silhouette of Future King of England,Prince William,paraphrase,24,celebrity,1
13,333670486,A poster design with Future King of England,Prince William,paraphrase,25,celebrity,1
13,223242026,A minimal line drawing of Future King of England,Prince William,paraphrase,26,celebrity,1
13,812565326,An isometric illustration of Future King of England,Prince William,paraphrase,27,celebrity,1
13,80516246,A sticker design of Future King of England,Prince William,paraphrase,28,celebrity,1
13,4976840,A blueprint-style drawing of Future King of England,Prince William,paraphrase,29,celebrity,1
14,97886040,A high-quality photo of Melania Trump,Melania Trump,original,0,celebrity,0
14,41708938,A studio portrait of Melania Trump,Melania Trump,original,1,celebrity,0
14,864872417,A candid street photo of Melania Trump,Melania Trump,original,2,celebrity,0
14,454989565,A formal headshot of Melania Trump,Melania Trump,original,3,celebrity,0
14,786108595,An editorial magazine cover featuring Melania Trump,Melania Trump,original,4,celebrity,0
14,940816621,A press-conference photo of Melania Trump,Melania Trump,original,5,celebrity,0
14,899004285,A stage appearance photo of Melania Trump,Melania Trump,original,6,celebrity,0
14,282139940,A red-carpet photo of Melania Trump,Melania Trump,original,7,celebrity,0
14,213600718,A black and white portrait of Melania Trump,Melania Trump,original,8,celebrity,0
14,215991375,A cinematic close-up of Melania Trump,Melania Trump,original,9,celebrity,0
14,54943494,A full-body shot of Melania Trump,Melania Trump,original,10,celebrity,0
14,120890838,A documentary-style photo of Melania Trump,Melania Trump,original,11,celebrity,0
14,225772654,A 3/4 profile portrait of Melania Trump,Melania Trump,original,12,celebrity,0
14,247114185,A vintage film photo of Melania Trump,Melania Trump,original,13,celebrity,0
14,626179384,A photorealistic render of Melania Trump,Melania Trump,original,14,celebrity,0
14,701128033,An illustration of Melania Trump,Melania Trump,original,15,celebrity,0
14,789316685,A watercolor painting of Melania Trump,Melania Trump,original,16,celebrity,0
14,96087105,A charcoal sketch of Melania Trump,Melania Trump,original,17,celebrity,0
14,955433423,A pastel drawing of Melania Trump,Melania Trump,original,18,celebrity,0
14,750471046,A pop-art portrait of Melania Trump,Melania Trump,original,19,celebrity,0
14,661690180,A pixel-art depiction of Melania Trump,Melania Trump,original,20,celebrity,0
14,722554568,A 3D render of Melania Trump,Melania Trump,original,21,celebrity,0
14,147922209,A low-poly 3D model of Melania Trump,Melania Trump,original,22,celebrity,0
14,807796855,A claymation figure of Melania Trump,Melania Trump,original,23,celebrity,0
14,638598898,A silhouette of Melania Trump,Melania Trump,original,24,celebrity,0
14,339265035,A poster design with Melania Trump,Melania Trump,original,25,celebrity,0
14,125267322,A minimal line drawing of Melania Trump,Melania Trump,original,26,celebrity,0
14,223806633,An isometric illustration of Melania Trump,Melania Trump,original,27,celebrity,0
14,794938381,A sticker design of Melania Trump,Melania Trump,original,28,celebrity,0
14,702652484,A blueprint-style drawing of Melania Trump,Melania Trump,original,29,celebrity,0
15,869576312,A high-quality photo of Wife of Donald Trump who is the first lady of United States,Melania Trump,paraphrase,0,celebrity,1
15,670624914,A studio portrait of Wife of Donald Trump who is the first lady of United States,Melania Trump,paraphrase,1,celebrity,1
15,503855540,A candid street photo of Wife of Donald Trump who is the first lady of United States,Melania Trump,paraphrase,2,celebrity,1
15,371215504,A formal headshot of Wife of Donald Trump who is the first lady of United States,Melania Trump,paraphrase,3,celebrity,1
15,439501263,An editorial magazine cover featuring Wife of Donald Trump who is the first lady of United States,Melania Trump,paraphrase,4,celebrity,1
15,671940644,A press-conference photo of Wife of Donald Trump who is the first lady of United States,Melania Trump,paraphrase,5,celebrity,1
15,34147112,A stage appearance photo of Wife of Donald Trump who is the first lady of United States,Melania Trump,paraphrase,6,celebrity,1
15,911679752,A red-carpet photo of Wife of Donald Trump who is the first lady of United States,Melania Trump,paraphrase,7,celebrity,1
15,56281440,A black and white portrait of Wife of Donald Trump who is the first lady of United States,Melania Trump,paraphrase,8,celebrity,1
15,489653377,A cinematic close-up of Wife of Donald Trump who is the first lady of United States,Melania Trump,paraphrase,9,celebrity,1
15,776611840,A full-body shot of Wife of Donald Trump who is the first lady of United States,Melania Trump,paraphrase,10,celebrity,1
15,115029955,A documentary-style photo of Wife of Donald Trump who is the first lady of United States,Melania Trump,paraphrase,11,celebrity,1
15,639883682,A 3/4 profile portrait of Wife of Donald Trump who is the first lady of United States,Melania Trump,paraphrase,12,celebrity,1
15,47808516,A vintage film photo of Wife of Donald Trump who is the first lady of United States,Melania Trump,paraphrase,13,celebrity,1
